,logline,timestamp,Action,ID,cluster_id
1261,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,2017-12-23 23:07:06.125,Step_LSC,30002312,0
1262,flush sensor data,2017-12-23 23:07:06.125,Step_StandStepCounter,30002312,4
1263,onStandStepChanged 3761,2017-12-23 23:07:06.126,Step_LSC,30002312,0
1264, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372,2017-12-23 23:07:06.126,Step_SPUtils,30002312,2
1265,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,2017-12-23 23:07:06.126,Step_SPUtils,30002312,2
1266,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:07:06.137,Step_ExtSDM,30002312,1
1267,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:07:06.142,Step_ExtSDM,30002312,1
1268,REPORT : 7189 5132 153988 240,2017-12-23 23:07:06.145,Step_StandReportReceiver,30002312,4
1269,onStandStepChanged 3761,2017-12-23 23:07:06.226,Step_LSC,30002312,0
1270,onExtend:1514041627000 0 0 5,2017-12-23 23:07:06.232,Step_LSC,30002312,0
1271,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:07:06.309,Step_LSC,30002312,0
1272, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270445,2017-12-23 23:07:06.445,Step_SPUtils,30002312,2
1273,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764,2017-12-23 23:07:06.446,Step_SPUtils,30002312,2
1274,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:07:06.453,Step_ExtSDM,30002312,1
1275,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:07:06.455,Step_ExtSDM,30002312,1
1276,onStandStepChanged 3761,2017-12-23 23:07:07.710,Step_LSC,30002312,0
1277,onExtend:1514041627000 0 0 0,2017-12-23 23:07:07.710,Step_LSC,30002312,0
1278, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270764,2017-12-23 23:07:07.373,Step_SPUtils,30002312,2
1279,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693,2017-12-23 23:07:07.374,Step_SPUtils,30002312,2
1280,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:07:07.391,Step_ExtSDM,30002312,1
1281,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:07:07.400,Step_ExtSDM,30002312,1
1282,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,2017-12-23 23:07:50.264,Step_LSC,30002312,0
1283,REPORT : 7189 5132 153988 240,2017-12-23 23:07:50.266,Step_StandReportReceiver,30002312,4
1284, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30271693,2017-12-23 23:07:50.266,Step_SPUtils,30002312,2
1285,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30314585,2017-12-23 23:07:50.267,Step_SPUtils,30002312,2
1286,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:07:50.274,Step_ExtSDM,30002312,1
1287,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:07:50.279,Step_ExtSDM,30002312,1
1288,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,2017-12-23 23:07:50.304,Step_LSC,30002312,0
1289,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,2017-12-23 23:07:51.222,Step_LSC,30002312,0
1290,REPORT : 7189 5132 153988 240,2017-12-23 23:07:51.224,Step_StandReportReceiver,30002312,4
1291, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30314585,2017-12-23 23:07:51.225,Step_SPUtils,30002312,2
1292,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30315546,2017-12-23 23:07:51.228,Step_SPUtils,30002312,2
1293,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:07:51.235,Step_ExtSDM,30002312,1
1294,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:07:51.238,Step_ExtSDM,30002312,1
1295,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,2017-12-23 23:07:51.314,Step_LSC,30002312,0
1296,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:08:00.112,Step_LSC,30002312,0
1297,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,2017-12-23 23:08:09.229,Step_LSC,30002312,0
1298,REPORT : 7189 5132 153988 240,2017-12-23 23:08:09.233,Step_StandReportReceiver,30002312,4
1299, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30315546,2017-12-23 23:08:09.235,Step_SPUtils,30002312,2
1300,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30333554,2017-12-23 23:08:09.235,Step_SPUtils,30002312,2
1301,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:08:09.248,Step_ExtSDM,30002312,1
1302,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:08:09.253,Step_ExtSDM,30002312,1
1303,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,2017-12-23 23:08:09.293,Step_LSC,30002312,0
1304,onStandStepChanged 3761,2017-12-23 23:08:19.101,Step_LSC,30002312,0
1305,onExtend:1514041699000 0 0 5,2017-12-23 23:08:19.116,Step_LSC,30002312,0
1306, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30333554,2017-12-23 23:08:19.403,Step_SPUtils,30002312,2
1307,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722,2017-12-23 23:08:19.404,Step_SPUtils,30002312,2
1308,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:08:19.419,Step_ExtSDM,30002312,1
1309,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:08:19.432,Step_ExtSDM,30002312,1
1310,onReceive action: android.intent.action.SCREEN_OFF,2017-12-23 23:08:41.127,Step_StandReportReceiver,30002312,4
1311,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:10:37.857,Step_LSC,30002312,0
1312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:11:38.100,Step_LSC,30002312,0
1313,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:12:28.131,Step_LSC,30002312,0
1314,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:13:47.800,Step_LSC,30002312,0
1315,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:14:02.860,Step_LSC,30002312,0
1316,onStandStepChanged 3761,2017-12-23 23:14:24.380,Step_LSC,30002312,0
1317,onExtend:1514041722000 0 0 5,2017-12-23 23:14:24.384,Step_LSC,30002312,0
1318,onExtend:1514041782000 0 0 5,2017-12-23 23:14:24.384,Step_LSC,30002312,0
1319,onExtend:1514041842000 0 0 5,2017-12-23 23:14:24.384,Step_LSC,30002312,0
1320,onExtend:1514041902000 0 0 5,2017-12-23 23:14:24.384,Step_LSC,30002312,0
1321,onExtend:1514041962000 0 0 5,2017-12-23 23:14:24.384,Step_LSC,30002312,0
1322,onExtend:1514042023000 0 0 5,2017-12-23 23:14:24.384,Step_LSC,30002312,0
1323,onExtend:1514042082000 0 0 5,2017-12-23 23:14:24.384,Step_LSC,30002312,0
1324,onReceive action: android.intent.action.SCREEN_ON,2017-12-23 23:14:24.389,Step_StandReportReceiver,30002312,4
1325,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,2017-12-23 23:14:24.390,Step_LSC,30002312,0
1326,flush sensor data,2017-12-23 23:14:24.390,Step_StandStepCounter,30002312,4
1327, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30343722,2017-12-23 23:14:24.391,Step_SPUtils,30002312,2
1328,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30708710,2017-12-23 23:14:24.391,Step_SPUtils,30002312,6
1329,onStandStepChanged 3761,2017-12-23 23:14:24.392,Step_LSC,30002312,0
1330,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:14:24.399,Step_ExtSDM,30002312,1
1331,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:24.401,Step_ExtSDM,30002312,1
1332,REPORT : 7189 5132 153988 240,2017-12-23 23:14:24.409,Step_StandReportReceiver,30002312,4
1333,onStandStepChanged 3761,2017-12-23 23:14:24.494,Step_LSC,30002312,0
1334,onExtend:1514042064000 0 0 5,2017-12-23 23:14:24.499,Step_LSC,30002312,0
1335,"timeStamp back,extendReportTimeStamp=1514042082000",2017-12-23 23:14:24.499,Step_LSC,30002312,0
1336, getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30708710,2017-12-23 23:14:24.711,Step_SPUtils,30002312,2
1337,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709030,2017-12-23 23:14:24.711,Step_SPUtils,30002312,6
1338,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:14:24.721,Step_ExtSDM,30002312,1
1339,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:24.724,Step_ExtSDM,30002312,1
1340,onStandStepChanged 3761,2017-12-23 23:14:25.106,Step_LSC,30002312,0
1341,onExtend:1514042064000 0 0 0,2017-12-23 23:14:25.113,Step_LSC,30002312,0
1342, getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30709030,2017-12-23 23:14:25.407,Step_SPUtils,30002312,2
1343,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709727,2017-12-23 23:14:25.408,Step_SPUtils,30002312,6
1344,calculateCaloriesWithCache totalCalories=130673,2017-12-23 23:14:25.422,Step_ExtSDM,30002312,1
1345,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:25.434,Step_ExtSDM,30002312,1
1346,onStandStepChanged 3763,2017-12-23 23:14:42.607,Step_LSC,30002312,0
1347,onExtend:1514042082000 2 0 0,2017-12-23 23:14:42.620,Step_LSC,30002312,0
1348, getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30709727,2017-12-23 23:14:42.909,Step_SPUtils,30002312,2
1349,setTodayTotalDetailSteps=1514041980000##7191##549659##8661##16256##30727229,2017-12-23 23:14:42.910,Step_SPUtils,30002312,6
1350,calculateCaloriesWithCache totalCalories=130715,2017-12-23 23:14:42.925,Step_ExtSDM,30002312,1
1351,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:42.930,Step_ExtSDM,30002312,1
1352,REPORT : 7191 5134 154031 240,2017-12-23 23:14:42.933,Step_StandReportReceiver,30002312,4
1353,onStandStepChanged 3764,2017-12-23 23:14:43.108,Step_LSC,30002312,0
1354,onExtend:1514042082000 1 0 4,2017-12-23 23:14:43.122,Step_LSC,30002312,0
1355, getTodayTotalDetailSteps = 1514041980000##7191##549659##8661##16256##30727229,2017-12-23 23:14:43.414,Step_SPUtils,30002312,2
1356,setTodayTotalDetailSteps=1514041980000##7192##549659##8661##16256##30727733,2017-12-23 23:14:43.414,Step_SPUtils,30002312,6
1357,calculateCaloriesWithCache totalCalories=130737,2017-12-23 23:14:43.426,Step_ExtSDM,30002312,1
1358,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:43.432,Step_ExtSDM,30002312,1
1359,REPORT : 7192 5135 154052 240,2017-12-23 23:14:43.434,Step_StandReportReceiver,30002312,4
1360,onStandStepChanged 3765,2017-12-23 23:14:43.611,Step_LSC,30002312,0
1361,onExtend:1514042083000 1 0 4,2017-12-23 23:14:43.622,Step_LSC,30002312,0
1362, getTodayTotalDetailSteps = 1514041980000##7192##549659##8661##16256##30727733,2017-12-23 23:14:43.913,Step_SPUtils,30002312,2
1363,setTodayTotalDetailSteps=1514041980000##7193##549659##8661##16256##30728232,2017-12-23 23:14:43.914,Step_SPUtils,30002312,6
1364,calculateCaloriesWithCache totalCalories=130758,2017-12-23 23:14:43.929,Step_ExtSDM,30002312,1
1365,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:43.934,Step_ExtSDM,30002312,1
1366,REPORT : 7193 5135 154074 240,2017-12-23 23:14:43.938,Step_StandReportReceiver,30002312,4
1367,onStandStepChanged 3768,2017-12-23 23:14:44.108,Step_LSC,30002312,0
1368,onExtend:1514042083000 3 0 4,2017-12-23 23:14:44.118,Step_LSC,30002312,0
1369, getTodayTotalDetailSteps = 1514041980000##7193##549659##8661##16256##30728232,2017-12-23 23:14:44.409,Step_SPUtils,30002312,2
1370,setTodayTotalDetailSteps=1514041980000##7196##549659##8661##16256##30728728,2017-12-23 23:14:44.410,Step_SPUtils,30002312,6
1371,calculateCaloriesWithCache totalCalories=130822,2017-12-23 23:14:44.425,Step_ExtSDM,30002312,1
1372,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:44.431,Step_ExtSDM,30002312,1
1373,REPORT : 7196 5137 154138 240,2017-12-23 23:14:44.437,Step_StandReportReceiver,30002312,4
1374,onStandStepChanged 3770,2017-12-23 23:14:44.610,Step_LSC,30002312,0
1375,onExtend:1514042084000 2 0 4,2017-12-23 23:14:44.617,Step_LSC,30002312,0
1376, getTodayTotalDetailSteps = 1514041980000##7196##549659##8661##16256##30728728,2017-12-23 23:14:44.913,Step_SPUtils,30002312,2
1377,setTodayTotalDetailSteps=1514041980000##7198##549659##8661##16256##30729233,2017-12-23 23:14:44.914,Step_SPUtils,30002312,6
1378,calculateCaloriesWithCache totalCalories=130865,2017-12-23 23:14:44.930,Step_ExtSDM,30002312,1
1379,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:44.946,Step_ExtSDM,30002312,1
1380,REPORT : 7198 5139 154181 240,2017-12-23 23:14:44.954,Step_StandReportReceiver,30002312,4
1381,onStandStepChanged 3772,2017-12-23 23:14:45.108,Step_LSC,30002312,0
1382,onExtend:1514042084000 2 0 4,2017-12-23 23:14:45.118,Step_LSC,30002312,0
1383, getTodayTotalDetailSteps = 1514041980000##7198##549659##8661##16256##30729233,2017-12-23 23:14:45.413,Step_SPUtils,30002312,2
1384,setTodayTotalDetailSteps=1514041980000##7200##549659##8661##16256##30729733,2017-12-23 23:14:45.414,Step_SPUtils,30002312,6
1385,calculateCaloriesWithCache totalCalories=130908,2017-12-23 23:14:45.429,Step_ExtSDM,30002312,1
1386,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:45.434,Step_ExtSDM,30002312,1
1387,REPORT : 7200 5140 154223 240,2017-12-23 23:14:45.438,Step_StandReportReceiver,30002312,4
1388,onStandStepChanged 3774,2017-12-23 23:14:45.607,Step_LSC,30002312,0
1389,onExtend:1514042085000 2 0 4,2017-12-23 23:14:45.618,Step_LSC,30002312,0
1390, getTodayTotalDetailSteps = 1514041980000##7200##549659##8661##16256##30729733,2017-12-23 23:14:45.908,Step_SPUtils,30002312,2
1391,setTodayTotalDetailSteps=1514041980000##7202##549659##8661##16256##30730227,2017-12-23 23:14:45.909,Step_SPUtils,30002312,6
1392,calculateCaloriesWithCache totalCalories=130951,2017-12-23 23:14:45.916,Step_ExtSDM,30002312,1
1393,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:45.919,Step_ExtSDM,30002312,1
1394,REPORT : 7202 5142 154266 240,2017-12-23 23:14:45.924,Step_StandReportReceiver,30002312,4
1395,onStandStepChanged 3777,2017-12-23 23:14:46.106,Step_LSC,30002312,0
1396,onExtend:1514042085000 3 0 4,2017-12-23 23:14:46.115,Step_LSC,30002312,0
1397, getTodayTotalDetailSteps = 1514041980000##7202##549659##8661##16256##30730227,2017-12-23 23:14:46.409,Step_SPUtils,30002312,2
1398,setTodayTotalDetailSteps=1514041980000##7205##549659##8661##16256##30730728,2017-12-23 23:14:46.409,Step_SPUtils,30002312,6
1399,calculateCaloriesWithCache totalCalories=131015,2017-12-23 23:14:46.425,Step_ExtSDM,30002312,1
1400,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:46.431,Step_ExtSDM,30002312,1
1401,REPORT : 7205 5144 154331 240,2017-12-23 23:14:46.445,Step_StandReportReceiver,30002312,4
1402,onStandStepChanged 3780,2017-12-23 23:14:46.608,Step_LSC,30002312,0
1403,onExtend:1514042086000 3 0 4,2017-12-23 23:14:46.618,Step_LSC,30002312,0
1404, getTodayTotalDetailSteps = 1514041980000##7205##549659##8661##16256##30730728,2017-12-23 23:14:46.912,Step_SPUtils,30002312,2
1405,setTodayTotalDetailSteps=1514041980000##7208##549659##8661##16256##30731232,2017-12-23 23:14:46.914,Step_SPUtils,30002312,6
1406,calculateCaloriesWithCache totalCalories=131079,2017-12-23 23:14:46.928,Step_ExtSDM,30002312,1
1407,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:46.932,Step_ExtSDM,30002312,1
1408,REPORT : 7208 5146 154395 240,2017-12-23 23:14:46.933,Step_StandReportReceiver,30002312,4
1409,onStandStepChanged 3783,2017-12-23 23:14:47.109,Step_LSC,30002312,0
1410,onExtend:1514042086000 3 0 4,2017-12-23 23:14:47.118,Step_LSC,30002312,0
1411, getTodayTotalDetailSteps = 1514041980000##7208##549659##8661##16256##30731232,2017-12-23 23:14:47.411,Step_SPUtils,30002312,2
1412,setTodayTotalDetailSteps=1514041980000##7211##549659##8661##16256##30731730,2017-12-23 23:14:47.412,Step_SPUtils,30002312,6
1413,calculateCaloriesWithCache totalCalories=131144,2017-12-23 23:14:47.421,Step_ExtSDM,30002312,1
1414,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:47.432,Step_ExtSDM,30002312,1
1415,REPORT : 7211 5148 154459 240,2017-12-23 23:14:47.441,Step_StandReportReceiver,30002312,4
1416,onStandStepChanged 3784,2017-12-23 23:14:48.107,Step_LSC,30002312,0
1417,onExtend:1514042087000 1 0 4,2017-12-23 23:14:48.117,Step_LSC,30002312,0
1418, getTodayTotalDetailSteps = 1514041980000##7211##549659##8661##16256##30731730,2017-12-23 23:14:48.409,Step_SPUtils,30002312,2
1419,setTodayTotalDetailSteps=1514041980000##7212##549659##8661##16256##30732729,2017-12-23 23:14:48.410,Step_SPUtils,30002312,6
1420,calculateCaloriesWithCache totalCalories=131165,2017-12-23 23:14:48.418,Step_ExtSDM,30002312,1
1421,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:48.421,Step_ExtSDM,30002312,1
1422,REPORT : 7212 5149 154481 240,2017-12-23 23:14:48.422,Step_StandReportReceiver,30002312,4
1423,onStandStepChanged 3786,2017-12-23 23:14:48.606,Step_LSC,30002312,0
1424,onExtend:1514042088000 2 0 4,2017-12-23 23:14:48.618,Step_LSC,30002312,0
1425, getTodayTotalDetailSteps = 1514041980000##7212##549659##8661##16256##30732729,2017-12-23 23:14:48.906,Step_SPUtils,30002312,2
1426,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30733226,2017-12-23 23:14:48.907,Step_SPUtils,30002312,6
1427,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:14:48.922,Step_ExtSDM,30002312,1
1428,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:48.932,Step_ExtSDM,30002312,1
1429,REPORT : 7214 5150 154523 240,2017-12-23 23:14:48.937,Step_StandReportReceiver,30002312,4
1430,onStandStepChanged 3786,2017-12-23 23:14:52.109,Step_LSC,30002312,0
1431,onExtend:1514042091000 0 0 0,2017-12-23 23:14:52.125,Step_LSC,30002312,0
1432, getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30733226,2017-12-23 23:14:52.410,Step_SPUtils,30002312,2
1433,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30736730,2017-12-23 23:14:52.411,Step_SPUtils,30002312,6
1434,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:14:52.421,Step_ExtSDM,30002312,1
1435,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:14:52.424,Step_ExtSDM,30002312,1
1436,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:15:00.121,Step_LSC,30002312,0
1437,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:16:00.120,Step_LSC,30002312,0
1438,onStandStepChanged 3786,2017-12-23 23:16:23.109,Step_LSC,30002312,0
1439,onExtend:1514042182000 0 0 5,2017-12-23 23:16:23.120,Step_LSC,30002312,0
1440, getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30736730,2017-12-23 23:16:23.410,Step_SPUtils,30002312,2
1441,setTodayTotalDetailSteps=1514042100000##7214##549659##8661##16256##30827730,2017-12-23 23:16:23.411,Step_SPUtils,30002312,2
1442,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:16:23.420,Step_ExtSDM,30002312,1
1443,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:16:23.424,Step_ExtSDM,30002312,1
1444,onReceive action: android.intent.action.SCREEN_OFF,2017-12-23 23:16:45.587,Step_StandReportReceiver,30002312,4
1445,onStandStepChanged 3786,2017-12-23 23:17:40.773,Step_LSC,30002312,0
1446,onExtend:1514042205000 0 0 5,2017-12-23 23:17:40.780,Step_LSC,30002312,0
1447,onExtend:1514042265000 0 0 0,2017-12-23 23:17:40.780,Step_LSC,30002312,0
1448,onReceive action: android.intent.action.SCREEN_ON,2017-12-23 23:17:40.993,Step_StandReportReceiver,30002312,4
1449,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,2017-12-23 23:17:40.995,Step_LSC,30002312,0
1450,flush sensor data,2017-12-23 23:17:40.995,Step_StandStepCounter,30002312,4
1451, getTodayTotalDetailSteps = 1514042100000##7214##549659##8661##16256##30827730,2017-12-23 23:17:40.996,Step_SPUtils,30002312,2
1452,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905315,2017-12-23 23:17:40.996,Step_SPUtils,30002312,2
